"Product Group","Status","Compliance","VZ Typ (V)","P Max (W)","Package Size (mm)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"SZMMSZ5252ET3G","Active","H Pb A P ","24, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0721 ",
"SZMMSZ5235ET1G","Active","H Pb A P ","6.8, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0913 ",
"SZMMSZ5252ET1G","Active","H Pb A P ","24, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.07 ",
"SZMMSZ5254ET1G","Active","H Pb A P ","27, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0721 ",
"MMSZ5256ET1G","Active","H Pb   ","30, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0479 ",
"SZMMSZ5250ET1G","Active","H Pb A P ","20, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0735 ",
"NSZ5V6V2T5G","Active","H Pb   ","5.6, ","0.2, ","1.60 x 0.80 x 0.60, ","SOD-523-2 ","1 ","260 ","0.0891 ",
"SZNZ8DH9V1MXWT5G","Active","H Pb A P ","9.1, ","0.3, ","1.00 x 0.60 x 0.50, ","XDFNW-2 1.00x0.60x0.50, 0.65P ","1 ","260 ","0.0 ",
"NZ8DH9V1MXWT5G","Active","H Pb   ","9.1, ","0.3, ","1.00 x 0.60 x 0.50, ","XDFNW-2 1.00x0.60x0.50, 0.65P ","1 ","260 ","0.0 ",
"SZNZ8DH33VMXWT5G","Active","H Pb A P ","33, ","0.3, ","1.00 x 0.60 x 0.50, ","XDFNW-2 1.00x0.60x0.50, 0.65P ","1 ","260 ","0.0 ",
"NZ8DH27VMXWT5G","Active","H Pb   ","27, ","0.3, ","1.00 x 0.60 x 0.50, ","XDFNW-2 1.00x0.60x0.50, 0.65P ","1 ","260 ","0.0 ",
"NZ8DH33VMXWT5G","Active","H Pb   ","33, ","0.3, ","1.00 x 0.60 x 0.50, ","XDFNW-2 1.00x0.60x0.50, 0.65P ","1 ","260 ","0.0 ",
"SZNZ8DH27VMXWT5G","Active","H Pb A P ","27, ","0.3, ","1.00 x 0.60 x 0.50, ","XDFNW-2 1.00x0.60x0.50, 0.65P ","1 ","260 ","0.0 ",
"NZ8DH47VMXWT5G","Active","H Pb   ","47, ","0.3, ","1.00 x 0.60 x 0.50, ","XDFNW-2 1.00x0.60x0.50, 0.65P ","1 ","260 ","0.0 ",
"SZNZ8DH47VMXWT5G","Active","H Pb A P ","47, ","0.3, ","1.00 x 0.60 x 0.50, ","XDFNW-2 1.00x0.60x0.50, 0.65P ","1 ","260 ","0.0 ",
"NZ9F5V1T5G","Active","H Pb   ","5.1, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F15VT5G","Active","H Pb   ","15, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F24VT5G","Active","H Pb   ","24, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F22VT5G","Active","H Pb   ","22, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F4V7T5G","Active","H Pb   ","4.7, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"SZNZ9F20VT5G","Active","H Pb A P ","20, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0309 ",
"NZ9F11VT5G","Active","H Pb   ","11, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"SZNZ9F3V9T5G","Active","H Pb A P ","3.9, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0309 ",
"NZ9F3V9T5G","Active","H Pb   ","3.9, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F6V2T5G","Active","H Pb   ","6.2, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"SZNZ9F6V2T5G","Active","H Pb A P ","6.2, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0309 ",
"SZNZ9F15VT5G","Active","H Pb A P ","15, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0309 ",
"SZNZ9F5V1T5G","Active","H Pb A P ","5.1, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0309 ",
"NZ9F2V4T5G","Active","H Pb   ","2.4, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"SZNZ9F2V4T5G","Active","H Pb A P ","2.4, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0309 ",
"NZ9F16VT5G","Active","H Pb   ","16, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F10VT5G","Active","H Pb   ","10, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F6V8T5G","Active","H Pb   ","6.8, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F12VT5G","Active","H Pb   ","12, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"SZNZ9F3V0T5G","Active","H Pb A P ","3, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0309 ",
"NZ9F5V6T5G","Active","H Pb   ","5.6, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F18VT5G","Active","H Pb   ","18, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F20VT5G","Active","H Pb   ","20, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F3V3T5G","Active","H Pb   ","3.3, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.028 ",
"NZ9F5V6ST5G","Active","H Pb   ","5.6, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"SZNZ9F6V2ST5G","Active","H Pb A P ","6.2, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.034 ",
"NZ9F15VST5G","Active","H Pb   ","15, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F12VST5G","Active","H Pb   ","12, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"SZNZ9F18VST5G","Active","H Pb A P ","18, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.034 ",
"SZNZ9F7V5ST5G","Active","H Pb A P ","7.5, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.034 ",
"SZNZ9F10VST5G","Active","H Pb A P ","10, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.034 ",
"NZ9F11VST5G","Active","H Pb   ","11, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F2V4ST5G","Active","H Pb   ","2.4, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F6V8ST5G","Active","H Pb   ","6.8, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"SZNZ9F2V7ST5G","Active","H Pb A P ","2.7, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","250 ","0.034 ",
"SZNZ9F4V3ST5G","Active","H Pb A P ","4.3, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.034 ",
"NZ9F16VST5G","Active","H Pb   ","16, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"SZNZ9F4V7ST5G","Active","H Pb A P ","4.7, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.034 ",
"NZ9F6V2ST5G","Active","H Pb   ","6.2, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F3V9ST5G","Active","H Pb   ","3.9, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F18VST5G","Active","H Pb   ","18, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"SZNZ9F6V8ST5G","Active","H Pb A P ","6.8, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.034 ",
"NZ9F5V1ST5G","Active","H Pb   ","5.1, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F10VST5G","Active","H Pb   ","10, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F4V7ST5G","Active","H Pb   ","4.7, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F3V3ST5G","Active","H Pb   ","3.3, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"NZ9F7V5ST5G","Active","H Pb   ","7.5, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.0307 ",
"SZNZ9F5V6ST5G","Active","H Pb A P ","5.6, ","0.25, ","1.00 x 0.60 x 0.37, ","SOD-923-2 ","1 ","260 ","0.034 ",
"NZD4V3MUT5G","Active","H Pb   ","4.3, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0233 ",
"NZD3V6MUT5G","Active","H Pb   ","3.6, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0433 ",
"NZD7V5MUT5G","Active","H Pb   ","7.5, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0323 ",
"NZD2V2MUT5G","Active","H Pb   ","2.2, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0233 ",
"NZD6V8MUT5G","Active","H Pb   ","6.8, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0257 ",
"NZD2V4MUT5G","Active","H Pb   ","2.4, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0233 ",
"NZD5V1MUT5G","Active","H Pb   ","5.1, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0433 ",
"NZD6V2MUT5G","Active","H Pb   ","6.2, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0433 ",
"NZD2V7MUT5G","Active","H Pb   ","2.7, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0233 ",
"NZD3V0MUT5G","Active","H Pb   ","3, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0233 ",
"NZD3V3MUT5G","Active","H Pb   ","3.3, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0233 ",
"NZD9V1MUT5G","Active","H Pb   ","9.1, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0433 ",
"NZD5V6MUT5G","Active","H Pb   ","5.6, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0433 ",
"NZD3V9MUT5G","Active","H Pb   ","3.9, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0257 ",
"NZD4V7MUT5G","Active","H Pb   ","4.7, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0257 ",
"NZD8V2MUT5G","Active","H Pb   ","8.2, ","0.2, ","0.62 x 0.32 x 0.29, ","X3DFN-2 ","1 ","260 ","0.0233 ",
"SZMMSZ5248CT1G","Active","H Pb A P ","18, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0395 ",
"SZMMSZ5240BT1G","Active","H Pb A P ","10, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5233BT1G","Active","H Pb A P ","6, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5226BT1G","Active","H Pb A P ","3.3, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5231BT1G","Active","H Pb A P ","5.1, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5251BT1G","Active","H Pb A P ","22, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5260BT1G","Active","H Pb A P ","43, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0293 ",
"SZMMSZ5222BT1G","Active","H Pb A P ","2.5, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5237BT1G","Active","H Pb A P ","8.2, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5262BT1G","Active","H Pb A P ","51, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5249BT1G","Active","H Pb A P ","19, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0337 ",
"SZMMSZ5235BT1G","Active","H Pb A P ","6.8, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5272BT3G","Active","H Pb A P ","110, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0353 ",
"SZMMSZ5272BT1G","Active","H Pb A P ","110, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5255BT1G","Active","H Pb A P ","28, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5264BT1G","Active","H Pb A P ","60, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0293 ",
"SZMMSZ5248BT1G","Active","H Pb A P ","18, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5246BT1G","Active","H Pb A P ","16, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5238BT1G","Active","H Pb A P ","8.7, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5266BT1G","Active","H Pb A P ","68, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5253BT1G","Active","H Pb A P ","25, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5231CT1G","Active","H Pb A P ","5.1, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0395 ",
"SZMMSZ5244BT1G","Active","H Pb A P ","14, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5259BT1G","Active","H Pb A P ","39, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5268BT1G","Active","H Pb A P ","82, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0293 ",
"SZMMSZ5227BT1G","Active","H Pb A P ","3.6, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5242BT1G","Active","H Pb A P ","12, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5257BT1G","Active","H Pb A P ","33, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5270BT1G","Active","H Pb A P ","91, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5229BT1G","Active","H Pb A P ","4.3, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5242BT3G","Active","H Pb A P ","12, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5232BT1G","Active","H Pb A P ","5.6, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5250BT1G","Active","H Pb A P ","20, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5225BT1G","Active","H Pb A P ","3, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5230BT1G","Active","H Pb A P ","4.7, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5221BT1G","Active","H Pb A P ","2.4, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5236BT1G","Active","H Pb A P ","7.5, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5261BT1G","Active","H Pb A P ","47, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5261BT3G","Active","H Pb A P ","47, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5234BT1G","Active","H Pb A P ","6.2, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5258CT1G","Active","H Pb A P ","36, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0395 ",
"SZMMSZ5263BT1G","Active","H Pb A P ","56, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5247BT1G","Active","H Pb A P ","17, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5265BT1G","Active","H Pb A P ","62, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5254BT1G","Active","H Pb A P ","27, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5232CT1G","Active","H Pb A P ","5.6, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0395 ",
"SZMMSZ5245BT1G","Active","H Pb A P ","15, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5239BT1G","Active","H Pb A P ","9.1, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5267BT1G","Active","H Pb A P ","75, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5252BT1G","Active","H Pb A P ","24, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5228BT1G","Active","H Pb A P ","3.9, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0293 ",
"SZMMSZ5243BT1G","Active","H Pb A P ","13, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0372 ",
"SZMMSZ5258BT1G","Active","H Pb A P ","36, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5258BT3G","Active","H Pb A P ","36, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0293 ",
"SZMMSZ5256BT1G","Active","H Pb A P ","30, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5241BT1G","Active","H Pb A P ","11, ","0.5, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","260 ","0.0431 ",
"SZMMSZ5245BT3","Consult Sales Office","  A P ","-, ","-, ","3.68 x 1.60 x 1.17, ","SOD-123 ","1 ","235 ","0.0 ",
"NZ8F33VMX2WT5G","Active","H Pb   ","33, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0479 ",
"NZ8F2V7MX2WT5G","Active","H Pb   ","2.7, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0269 ",
"SZNZ8F27VMX2WT5G","Active","H Pb A P ","27, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0551 ",
"SZNZ8F33VMX2WT5G","Active","H Pb A P ","33, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0551 ",
"NZ8F11VMX2WT5G","Active","H Pb   ","11, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0479 ",
"NZ8F47VSMX2WT5G","Active","H Pb   ","47, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0527 ",
"NZ8F2V4MX2WT5G","Active","H Pb   ","2.4, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0269 ",
"NZ8F8V2SMX2WT5G","Active","H Pb   ","8.2, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"NZ8F27VMX2WT5G","Active","H Pb   ","27, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0479 ",
"SZNZ8F16VSMX2WT5G","Active","H Pb A P ","16, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0605 ",
"NZ8F13VSMX2WT5G","Active","H Pb   ","13, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0527 ",
"SZNZ8F11VMX2WT5G","Active","H Pb A P ","11, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0551 ",
"NZ8F20VMX2WT5G","Active","H Pb   ","20, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0479 ",
"SZNZ8F18VMX2WT5G","Active","H Pb A P ","18, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0551 ",
"NZ8F33VSMX2WT5G","Active","H Pb   ","33, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0527 ",
"SZNZ8F20VSMX2WT5G","Active","H Pb A P ","20, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0605 ",
"SZNZ8F5V6MX2WT5G","Active","H Pb A P ","5.6, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"SZNZ8F3V0SMX2WT5G","Active","H Pb A P ","3, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0308 ",
"NZ8F4V7SMX2WT5G","Active","H Pb   ","4.7, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"NZ8F7V5SMX2WT5G","Active","H Pb   ","7.5, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"SZNZ8F24VMX2WT5G","Active","H Pb A P ","24, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0551 ",
"SZNZ8F10VSMX2WT5G","Active","H Pb A P ","10, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0605 ",
"NZ8F15VMX2WT5G","Active","H Pb   ","15, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0479 ",
"NZ8F2V7SMX2WT5G","Active","H Pb   ","2.7, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"SZNZ8F6V8SMX2WT5G","Active","H Pb A P ","6.8, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0308 ",
"NZ8F9V1SMX2WT5G","Active","H Pb   ","9.1, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"NZ8F2V4SMX2WT5G","Active","H Pb   ","2.4, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"NZ8F4V3SMX2WT5G","Active","H Pb   ","4.3, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"SZNZ8F5V1SMX2WT5G","Active","H Pb A P ","5.1, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0308 ",
"NZ8F10VSMX2WT5G","Active","H Pb   ","10, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0527 ",
"SZNZ8F9V1SMX2WT5G","Active","H Pb A P ","9.1, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0483 ",
"SZNZ8F6V2MX2WT5G","Active","H Pb A P ","6.2, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0483 ",
"SZNZ8F15VMX2WT5G","Active","H Pb A P ","15, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0551 ",
"SZNZ8F4V3SMX2WT5G","Active","H Pb A P ","4.3, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0308 ",
"NZ8F6V8SMX2WT5G","Active","H Pb   ","6.8, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0287 ",
"SZNZ8F2V4SMX2WT5G","Active","H Pb A P ","2.4, ","0.25, ","1.00 x 0.60 x 0.37, ","X2DFNW2 ","1 ","260 ","0.0308 ",
